Plant Name,Updated Time,Time Zone,Production Power(W),Consumption Power(W),Grid Power(W),Purchasing Power(W),Feed-in Power(W),Battery Power(W),Charging Power(W),Discharging Power(W),SoC(%)
Inverex Backup 6kW,2024/11/01 20:00,UTC+05:00,0.0,2057.0,2588.0,2588.0,,-437.0,-437.0,,81.0
Inverex Backup 6kW,2024/11/01 20:05,UTC+05:00,0.0,2795.0,3328.0,3328.0,,-440.0,-440.0,,82.0
Inverex Backup 6kW,2024/11/01 20:15,UTC+05:00,0.0,2388.0,2921.0,2921.0,,-436.0,-436.0,,82.0
Inverex Backup 6kW,2024/11/01 20:20,UTC+05:00,0.0,2271.0,2804.0,2804.0,,-436.0,-436.0,,83.0
Inverex Backup 6kW,2024/11/01 20:25,UTC+05:00,0.0,1901.0,2436.0,2436.0,,-440.0,-440.0,,83.0
Inverex Backup 6kW,2024/11/01 20:30,UTC+05:00,0.0,1712.0,2247.0,2247.0,,-439.0,-439.0,,84.0
Inverex Backup 6kW,2024/11/01 20:35,UTC+05:00,0.0,1681.0,2217.0,2217.0,,-440.0,-440.0,,85.0
Inverex Backup 6kW,2024/11/01 20:40,UTC+05:00,0.0,610.0,1147.0,1147.0,,-439.0,-439.0,,85.0
Inverex Backup 6kW,2024/11/01 20:45,UTC+05:00,0.0,617.0,1153.0,1153.0,,-439.0,-439.0,,86.0
Inverex Backup 6kW,2024/11/01 20:50,UTC+05:00,0.0,763.0,1300.0,1300.0,,-436.0,-436.0,,86.0
Inverex Backup 6kW,2024/11/01 21:00,UTC+05:00,0.0,763.0,1300.0,1300.0,,-439.0,-439.0,,87.0
Inverex Backup 6kW,2024/11/01 21:05,UTC+05:00,0.0,771.0,1309.0,1309.0,,-438.0,-438.0,,88.0
Inverex Backup 6kW,2024/11/01 21:10,UTC+05:00,0.0,768.0,1307.0,1307.0,,-441.0,-441.0,,88.0
Inverex Backup 6kW,2024/11/01 21:15,UTC+05:00,0.0,753.0,1291.0,1291.0,,-441.0,-441.0,,89.0
Inverex Backup 6kW,2024/11/01 21:20,UTC+05:00,0.0,784.0,1323.0,1323.0,,-439.0,-439.0,,90.0
Inverex Backup 6kW,2024/11/01 21:25,UTC+05:00,0.0,1118.0,1657.0,1657.0,,-439.0,-439.0,,90.0
Inverex Backup 6kW,2024/11/01 21:30,UTC+05:00,0.0,1126.0,1666.0,1666.0,,-440.0,-440.0,,91.0
Inverex Backup 6kW,2024/11/01 21:40,UTC+05:00,0.0,1127.0,1667.0,1667.0,,-444.0,-444.0,,91.0
Inverex Backup 6kW,2024/11/01 21:45,UTC+05:00,0.0,945.0,1487.0,1487.0,,-445.0,-445.0,,92.0
Inverex Backup 6kW,2024/11/01 21:50,UTC+05:00,0.0,965.0,1507.0,1507.0,,-442.0,-442.0,,93.0
Inverex Backup 6kW,2024/11/01 21:55,UTC+05:00,0.0,942.0,1484.0,1484.0,,-442.0,-442.0,,93.0
Inverex Backup 6kW,2024/11/01 22:00,UTC+05:00,0.0,787.0,1331.0,1331.0,,-446.0,-446.0,,94.0
Inverex Backup 6kW,2024/11/01 22:05,UTC+05:00,0.0,780.0,1322.0,1322.0,,-445.0,-445.0,,94.0
Inverex Backup 6kW,2024/11/01 22:10,UTC+05:00,0.0,772.0,1317.0,1317.0,,-449.0,-449.0,,95.0
Inverex Backup 6kW,2024/11/01 22:15,UTC+05:00,0.0,758.0,1302.0,1302.0,,-446.0,-446.0,,96.0
Inverex Backup 6kW,2024/11/01 22:25,UTC+05:00,0.0,993.0,1536.0,1536.0,,-444.0,-444.0,,96.0
Inverex Backup 6kW,2024/11/01 22:30,UTC+05:00,0.0,950.0,1498.0,1498.0,,-445.0,-445.0,,97.0
Inverex Backup 6kW,2024/11/01 22:35,UTC+05:00,0.0,945.0,1492.0,1492.0,,-446.0,-446.0,,97.0
Inverex Backup 6kW,2024/11/01 22:40,UTC+05:00,0.0,939.0,1487.0,1487.0,,-449.0,-449.0,,98.0
Inverex Backup 6kW,2024/11/01 22:45,UTC+05:00,0.0,808.0,1357.0,1357.0,,-450.0,-450.0,,99.0
Inverex Backup 6kW,2024/11/01 22:50,UTC+05:00,0.0,808.0,1358.0,1358.0,,-447.0,-447.0,,99.0
Inverex Backup 6kW,2024/11/01 22:55,UTC+05:00,0.0,792.0,1345.0,1345.0,,-452.0,-452.0,,100.0
Inverex Backup 6kW,2024/11/01 23:00,UTC+05:00,0.0,794.0,1348.0,1348.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/01 23:10,UTC+05:00,0.0,1953.0,2510.0,2510.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/01 23:15,UTC+05:00,0.0,1733.0,2292.0,2292.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/01 23:20,UTC+05:00,0.0,1526.0,2087.0,2087.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/01 23:25,UTC+05:00,0.0,1370.0,1936.0,1936.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/01 23:30,UTC+05:00,0.0,1360.0,1926.0,1926.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/01 23:35,UTC+05:00,0.0,1379.0,1947.0,1947.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/01 23:40,UTC+05:00,0.0,1330.0,1892.0,1892.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/01 23:45,UTC+05:00,0.0,1326.0,0.0,0.0,,1373.0,,1373.0,99.0
Inverex Backup 6kW,2024/11/01 23:55,UTC+05:00,0.0,1322.0,0.0,0.0,,1367.0,,1367.0,97.0
Inverex Backup 6kW,2024/11/02 00:00,UTC+05:00,0.0,734.0,0.0,0.0,,779.0,,779.0,95.0
Inverex Backup 6kW,2024/11/02 00:05,UTC+05:00,0.0,730.0,0.0,0.0,,773.0,,773.0,94.0
Inverex Backup 6kW,2024/11/02 00:10,UTC+05:00,0.0,728.0,0.0,0.0,,772.0,,772.0,93.0
Inverex Backup 6kW,2024/11/02 00:15,UTC+05:00,0.0,729.0,0.0,0.0,,773.0,,773.0,92.0
Inverex Backup 6kW,2024/11/02 00:20,UTC+05:00,0.0,730.0,0.0,0.0,,775.0,,775.0,91.0
Inverex Backup 6kW,2024/11/02 00:25,UTC+05:00,0.0,730.0,0.0,0.0,,776.0,,776.0,90.0
Inverex Backup 6kW,2024/11/02 00:30,UTC+05:00,0.0,727.0,0.0,0.0,,772.0,,772.0,89.0
Inverex Backup 6kW,2024/11/02 00:40,UTC+05:00,0.0,730.0,0.0,0.0,,772.0,,772.0,88.0
Inverex Backup 6kW,2024/11/02 00:45,UTC+05:00,0.0,730.0,0.0,0.0,,772.0,,772.0,87.0
Inverex Backup 6kW,2024/11/02 00:50,UTC+05:00,0.0,775.0,1307.0,1307.0,,-437.0,-437.0,,86.0
Inverex Backup 6kW,2024/11/02 00:55,UTC+05:00,0.0,1427.0,1962.0,1962.0,,-439.0,-439.0,,87.0
Inverex Backup 6kW,2024/11/02 01:00,UTC+05:00,0.0,1317.0,1853.0,1853.0,,-439.0,-439.0,,88.0
Inverex Backup 6kW,2024/11/02 01:05,UTC+05:00,0.0,1298.0,1833.0,1833.0,,-438.0,-438.0,,88.0
Inverex Backup 6kW,2024/11/02 01:10,UTC+05:00,0.0,1295.0,1833.0,1833.0,,-441.0,-441.0,,89.0
Inverex Backup 6kW,2024/11/02 01:15,UTC+05:00,0.0,1300.0,1839.0,1839.0,,-439.0,-439.0,,89.0
Inverex Backup 6kW,2024/11/02 01:25,UTC+05:00,0.0,1307.0,1847.0,1847.0,,-445.0,-445.0,,90.0
Inverex Backup 6kW,2024/11/02 01:30,UTC+05:00,0.0,1300.0,1841.0,1841.0,,-445.0,-445.0,,91.0
Inverex Backup 6kW,2024/11/02 01:35,UTC+05:00,0.0,1316.0,1858.0,1858.0,,-445.0,-445.0,,91.0
Inverex Backup 6kW,2024/11/02 01:40,UTC+05:00,0.0,1314.0,1855.0,1855.0,,-445.0,-445.0,,92.0
Inverex Backup 6kW,2024/11/02 01:45,UTC+05:00,0.0,1297.0,1840.0,1840.0,,-446.0,-446.0,,92.0
Inverex Backup 6kW,2024/11/02 01:50,UTC+05:00,0.0,1275.0,1817.0,1817.0,,-443.0,-443.0,,93.0
Inverex Backup 6kW,2024/11/02 01:55,UTC+05:00,0.0,1282.0,1825.0,1825.0,,-446.0,-446.0,,94.0
Inverex Backup 6kW,2024/11/02 02:00,UTC+05:00,0.0,1278.0,1820.0,1820.0,,-446.0,-446.0,,94.0
Inverex Backup 6kW,2024/11/02 02:10,UTC+05:00,0.0,1272.0,1816.0,1816.0,,-445.0,-445.0,,95.0
Inverex Backup 6kW,2024/11/02 02:15,UTC+05:00,0.0,1283.0,1830.0,1830.0,,-451.0,-451.0,,96.0
Inverex Backup 6kW,2024/11/02 02:20,UTC+05:00,0.0,1291.0,1835.0,1835.0,,-447.0,-447.0,,96.0
Inverex Backup 6kW,2024/11/02 02:25,UTC+05:00,0.0,1287.0,1829.0,1829.0,,-447.0,-447.0,,97.0
Inverex Backup 6kW,2024/11/02 02:30,UTC+05:00,0.0,1287.0,1834.0,1834.0,,-448.0,-448.0,,97.0
Inverex Backup 6kW,2024/11/02 02:35,UTC+05:00,0.0,1292.0,1838.0,1838.0,,-449.0,-449.0,,98.0
Inverex Backup 6kW,2024/11/02 02:40,UTC+05:00,0.0,1463.0,2007.0,2007.0,,-448.0,-448.0,,99.0
Inverex Backup 6kW,2024/11/02 02:50,UTC+05:00,0.0,1446.0,1991.0,1991.0,,-446.0,-446.0,,99.0
Inverex Backup 6kW,2024/11/02 02:55,UTC+05:00,0.0,1996.0,2541.0,2541.0,,-450.0,-450.0,,100.0
Inverex Backup 6kW,2024/11/02 03:00,UTC+05:00,0.0,1489.0,2034.0,2034.0,,-447.0,-447.0,,100.0
Inverex Backup 6kW,2024/11/02 03:05,UTC+05:00,0.0,1447.0,1994.0,1994.0,,-447.0,-447.0,,100.0
Inverex Backup 6kW,2024/11/02 03:10,UTC+05:00,0.0,1465.0,2012.0,2012.0,,-450.0,-450.0,,100.0
Inverex Backup 6kW,2024/11/02 03:15,UTC+05:00,0.0,1444.0,1991.0,1991.0,,-450.0,-450.0,,100.0
Inverex Backup 6kW,2024/11/02 03:20,UTC+05:00,0.0,1459.0,2007.0,2007.0,,-450.0,-450.0,,100.0
Inverex Backup 6kW,2024/11/02 03:25,UTC+05:00,0.0,1459.0,2008.0,2008.0,,-449.0,-449.0,,100.0
Inverex Backup 6kW,2024/11/02 03:30,UTC+05:00,0.0,1456.0,2005.0,2005.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/02 03:40,UTC+05:00,0.0,1450.0,2000.0,2000.0,,-451.0,-451.0,,100.0
Inverex Backup 6kW,2024/11/02 03:45,UTC+05:00,0.0,1464.0,2016.0,2016.0,,-450.0,-450.0,,100.0
Inverex Backup 6kW,2024/11/02 03:50,UTC+05:00,0.0,1462.0,2015.0,2015.0,,-454.0,-454.0,,100.0
Inverex Backup 6kW,2024/11/02 03:55,UTC+05:00,0.0,1466.0,2020.0,2020.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/02 04:00,UTC+05:00,0.0,1455.0,2011.0,2011.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/02 04:05,UTC+05:00,0.0,1461.0,2016.0,2016.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/02 04:10,UTC+05:00,0.0,1477.0,2036.0,2036.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/02 04:20,UTC+05:00,0.0,1002.0,1560.0,1560.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/02 04:25,UTC+05:00,0.0,982.0,1543.0,1543.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/02 04:30,UTC+05:00,0.0,990.0,1551.0,1551.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/02 04:35,UTC+05:00,0.0,998.0,1560.0,1560.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/02 04:40,UTC+05:00,0.0,988.0,1550.0,1550.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/02 04:45,UTC+05:00,0.0,1014.0,1577.0,1577.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/02 04:50,UTC+05:00,0.0,1043.0,1605.0,1605.0,,-458.0,-458.0,,100.0
Inverex Backup 6kW,2024/11/02 04:55,UTC+05:00,0.0,1022.0,1587.0,1587.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/02 05:05,UTC+05:00,0.0,994.0,1560.0,1560.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/02 05:10,UTC+05:00,0.0,1012.0,1579.0,1579.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/02 05:15,UTC+05:00,0.0,1014.0,1580.0,1580.0,,-465.0,-465.0,,100.0
Inverex Backup 6kW,2024/11/02 05:20,UTC+05:00,0.0,1017.0,1585.0,1585.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/02 05:25,UTC+05:00,0.0,1019.0,1589.0,1589.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/02 05:30,UTC+05:00,0.0,1028.0,1596.0,1596.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/02 05:35,UTC+05:00,0.0,1030.0,1600.0,1600.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/02 05:40,UTC+05:00,0.0,847.0,1418.0,1418.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/02 05:50,UTC+05:00,0.0,865.0,1435.0,1435.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/02 05:55,UTC+05:00,0.0,853.0,1424.0,1424.0,,-467.0,-467.0,,100.0
Inverex Backup 6kW,2024/11/02 06:00,UTC+05:00,0.0,858.0,1428.0,1428.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/02 06:05,UTC+05:00,0.0,864.0,1435.0,1435.0,,-468.0,-468.0,,100.0
Inverex Backup 6kW,2024/11/02 06:10,UTC+05:00,0.0,857.0,1429.0,1429.0,,-468.0,-468.0,,100.0
Inverex Backup 6kW,2024/11/02 06:15,UTC+05:00,0.0,850.0,1421.0,1421.0,,-469.0,-469.0,,100.0
Inverex Backup 6kW,2024/11/02 06:20,UTC+05:00,0.0,853.0,1425.0,1425.0,,-471.0,-471.0,,100.0
Inverex Backup 6kW,2024/11/02 06:25,UTC+05:00,0.0,857.0,1430.0,1430.0,,-477.0,-477.0,,100.0
Inverex Backup 6kW,2024/11/02 06:35,UTC+05:00,0.0,867.0,1438.0,1438.0,,-482.0,-482.0,,100.0
Inverex Backup 6kW,2024/11/02 06:40,UTC+05:00,0.0,866.0,1442.0,1442.0,,-492.0,-492.0,,100.0
Inverex Backup 6kW,2024/11/02 06:45,UTC+05:00,1.0,884.0,1459.0,1459.0,,-497.0,-497.0,,100.0
Inverex Backup 6kW,2024/11/02 06:50,UTC+05:00,25.0,822.0,0.0,0.0,,783.0,,783.0,99.0
Inverex Backup 6kW,2024/11/02 06:55,UTC+05:00,63.0,819.0,0.0,0.0,,715.0,,715.0,98.0
Inverex Backup 6kW,2024/11/02 07:00,UTC+05:00,112.0,824.0,0.0,0.0,,665.0,,665.0,97.0
Inverex Backup 6kW,2024/11/02 07:05,UTC+05:00,170.0,818.0,0.0,0.0,,602.0,,602.0,96.0
Inverex Backup 6kW,2024/11/02 07:10,UTC+05:00,243.0,812.0,0.0,0.0,,522.0,,522.0,95.0
Inverex Backup 6kW,2024/11/02 07:20,UTC+05:00,304.0,813.0,0.0,0.0,,463.0,,463.0,94.0
Inverex Backup 6kW,2024/11/02 07:25,UTC+05:00,380.0,814.0,0.0,0.0,,386.0,,386.0,94.0
Inverex Backup 6kW,2024/11/02 07:30,UTC+05:00,460.0,810.0,0.0,0.0,,307.0,,307.0,93.0
Inverex Backup 6kW,2024/11/02 07:35,UTC+05:00,537.0,823.0,0.0,0.0,,246.0,,246.0,93.0
Inverex Backup 6kW,2024/11/02 07:40,UTC+05:00,628.0,831.0,0.0,0.0,,166.0,,166.0,100.0
Inverex Backup 6kW,2024/11/02 07:45,UTC+05:00,711.0,836.0,0.0,0.0,,95.0,,95.0,100.0
Inverex Backup 6kW,2024/11/02 07:50,UTC+05:00,810.0,873.0,1447.0,1447.0,,-1343.0,-1343.0,,100.0
Inverex Backup 6kW,2024/11/02 07:55,UTC+05:00,888.0,906.0,1436.0,1436.0,,-1382.0,-1382.0,,100.0
Inverex Backup 6kW,2024/11/02 08:05,UTC+05:00,994.0,1137.0,1190.0,1190.0,,-1051.0,-1051.0,,100.0
Inverex Backup 6kW,2024/11/02 08:10,UTC+05:00,1100.0,1105.0,872.0,872.0,,-875.0,-875.0,,100.0
Inverex Backup 6kW,2024/11/02 08:15,UTC+05:00,1193.0,1097.0,701.0,701.0,,-799.0,-799.0,,100.0
Inverex Backup 6kW,2024/11/02 08:20,UTC+05:00,1262.0,1090.0,599.0,599.0,,-766.0,-766.0,,100.0
Inverex Backup 6kW,2024/11/02 08:25,UTC+05:00,1408.0,1095.0,442.0,442.0,,-750.0,-750.0,,100.0
Inverex Backup 6kW,2024/11/02 08:30,UTC+05:00,1512.0,1290.0,525.0,525.0,,-744.0,-744.0,,100.0
Inverex Backup 6kW,2024/11/02 08:35,UTC+05:00,1606.0,1298.0,423.0,423.0,,-741.0,-741.0,,100.0
Inverex Backup 6kW,2024/11/02 08:40,UTC+05:00,2006.0,1206.0,-54.0,,-54.0,-743.0,-743.0,,100.0
Inverex Backup 6kW,2024/11/02 08:50,UTC+05:00,2248.0,1129.0,-361.0,,-361.0,-743.0,-743.0,,100.0
Inverex Backup 6kW,2024/11/02 08:55,UTC+05:00,2391.0,843.0,-791.0,,-791.0,-738.0,-738.0,,100.0
Inverex Backup 6kW,2024/11/02 09:00,UTC+05:00,2503.0,841.0,-913.0,,-913.0,-742.0,-742.0,,100.0
Inverex Backup 6kW,2024/11/02 09:05,UTC+05:00,2587.0,855.0,-975.0,,-975.0,-743.0,-743.0,,100.0
Inverex Backup 6kW,2024/11/02 09:10,UTC+05:00,2766.0,1962.0,-32.0,,-32.0,-748.0,-748.0,,100.0
Inverex Backup 6kW,2024/11/02 09:15,UTC+05:00,2931.0,2306.0,152.0,152.0,,-746.0,-746.0,,100.0
Inverex Backup 6kW,2024/11/02 09:20,UTC+05:00,3003.0,2264.0,29.0,29.0,,-748.0,-748.0,,100.0
Inverex Backup 6kW,2024/11/02 09:30,UTC+05:00,3152.0,2417.0,34.0,34.0,,-751.0,-751.0,,100.0
Inverex Backup 6kW,2024/11/02 09:35,UTC+05:00,3356.0,2486.0,-91.0,,-91.0,-752.0,-752.0,,100.0
Inverex Backup 6kW,2024/11/02 09:40,UTC+05:00,3571.0,2520.0,-248.0,,-248.0,-758.0,-758.0,,100.0
Inverex Backup 6kW,2024/11/02 09:45,UTC+05:00,3681.0,2165.0,-709.0,,-709.0,-760.0,-760.0,,100.0
Inverex Backup 6kW,2024/11/02 09:50,UTC+05:00,3803.0,2418.0,-568.0,,-568.0,-765.0,-765.0,,100.0
Inverex Backup 6kW,2024/11/02 09:55,UTC+05:00,3923.0,2570.0,-526.0,,-526.0,-765.0,-765.0,,100.0
Inverex Backup 6kW,2024/11/02 10:00,UTC+05:00,4025.0,2574.0,-606.0,,-606.0,-770.0,-770.0,,100.0
Inverex Backup 6kW,2024/11/02 10:05,UTC+05:00,4109.0,2543.0,-703.0,,-703.0,-776.0,-776.0,,100.0
Inverex Backup 6kW,2024/11/02 10:10,UTC+05:00,4164.0,2646.0,-659.0,,-659.0,-774.0,-774.0,,100.0
Inverex Backup 6kW,2024/11/02 10:20,UTC+05:00,4277.0,2676.0,-741.0,,-741.0,-777.0,-777.0,,100.0
Inverex Backup 6kW,2024/11/02 10:25,UTC+05:00,4243.0,2548.0,-837.0,,-837.0,-785.0,-785.0,,100.0
Inverex Backup 6kW,2024/11/02 10:30,UTC+05:00,4339.0,1283.0,-2195.0,,-2195.0,-786.0,-786.0,,100.0
Inverex Backup 6kW,2024/11/02 10:35,UTC+05:00,4467.0,1293.0,-2308.0,,-2308.0,-791.0,-791.0,,100.0
Inverex Backup 6kW,2024/11/02 10:40,UTC+05:00,4567.0,1298.0,-2399.0,,-2399.0,-794.0,-794.0,,100.0
Inverex Backup 6kW,2024/11/02 10:45,UTC+05:00,4605.0,1300.0,-2422.0,,-2422.0,-797.0,-797.0,,100.0
Inverex Backup 6kW,2024/11/02 10:50,UTC+05:00,4611.0,1346.0,-2369.0,,-2369.0,-803.0,-803.0,,100.0
Inverex Backup 6kW,2024/11/02 10:55,UTC+05:00,4632.0,1327.0,-2400.0,,-2400.0,-805.0,-805.0,,100.0
Inverex Backup 6kW,2024/11/02 11:05,UTC+05:00,4647.0,1178.0,-2550.0,,-2550.0,-806.0,-806.0,,100.0
Inverex Backup 6kW,2024/11/02 11:10,UTC+05:00,4725.0,1386.0,-2410.0,,-2410.0,-806.0,-806.0,,100.0
Inverex Backup 6kW,2024/11/02 11:15,UTC+05:00,4809.0,1285.0,-2582.0,,-2582.0,-814.0,-814.0,,100.0
Inverex Backup 6kW,2024/11/02 11:20,UTC+05:00,4782.0,1094.0,-2732.0,,-2732.0,-813.0,-813.0,,100.0
Inverex Backup 6kW,2024/11/02 11:25,UTC+05:00,4499.0,1069.0,-2492.0,,-2492.0,-816.0,-816.0,,100.0
Inverex Backup 6kW,2024/11/02 11:30,UTC+05:00,4838.0,877.0,-3003.0,,-3003.0,-821.0,-821.0,,100.0
Inverex Backup 6kW,2024/11/02 11:35,UTC+05:00,4716.0,2145.0,-1614.0,,-1614.0,-831.0,-831.0,,100.0
Inverex Backup 6kW,2024/11/02 11:40,UTC+05:00,4847.0,2303.0,-1581.0,,-1581.0,-829.0,-829.0,,100.0
Inverex Backup 6kW,2024/11/02 11:50,UTC+05:00,2145.0,1383.0,0.0,0.0,,-732.0,-732.0,,100.0
Inverex Backup 6kW,2024/11/02 11:55,UTC+05:00,1768.0,1021.0,0.0,0.0,,-736.0,-736.0,,100.0
Inverex Backup 6kW,2024/11/02 12:00,UTC+05:00,1402.0,655.0,0.0,0.0,,-738.0,-738.0,,100.0
Inverex Backup 6kW,2024/11/02 12:05,UTC+05:00,1777.0,1014.0,0.0,0.0,,-748.0,-748.0,,100.0
Inverex Backup 6kW,2024/11/02 12:10,UTC+05:00,1736.0,961.0,0.0,0.0,,-769.0,-769.0,,100.0
Inverex Backup 6kW,2024/11/02 12:15,UTC+05:00,1930.0,1145.0,0.0,0.0,,-760.0,-760.0,,100.0
Inverex Backup 6kW,2024/11/02 12:20,UTC+05:00,1924.0,1137.0,0.0,0.0,,-767.0,-767.0,,100.0
Inverex Backup 6kW,2024/11/02 12:25,UTC+05:00,2245.0,1435.0,0.0,0.0,,-780.0,-780.0,,100.0
Inverex Backup 6kW,2024/11/02 12:35,UTC+05:00,2195.0,1383.0,0.0,0.0,,-785.0,-785.0,,100.0
Inverex Backup 6kW,2024/11/02 12:40,UTC+05:00,2202.0,1384.0,0.0,0.0,,-790.0,-790.0,,100.0
Inverex Backup 6kW,2024/11/02 12:45,UTC+05:00,2207.0,1376.0,0.0,0.0,,-799.0,-799.0,,100.0
Inverex Backup 6kW,2024/11/02 12:50,UTC+05:00,4308.0,1497.0,-1818.0,,-1818.0,-904.0,-904.0,,100.0
Inverex Backup 6kW,2024/11/02 12:55,UTC+05:00,4301.0,1363.0,-1942.0,,-1942.0,-913.0,-913.0,,100.0
Inverex Backup 6kW,2024/11/02 13:00,UTC+05:00,4262.0,1367.0,-1889.0,,-1889.0,-914.0,-914.0,,100.0
Inverex Backup 6kW,2024/11/02 13:05,UTC+05:00,4199.0,1424.0,-1757.0,,-1757.0,-919.0,-919.0,,100.0
Inverex Backup 6kW,2024/11/02 13:15,UTC+05:00,4193.0,1379.0,-1796.0,,-1796.0,-926.0,-926.0,,100.0
Inverex Backup 6kW,2024/11/02 13:20,UTC+05:00,1869.0,986.0,0.0,0.0,,-826.0,-826.0,,100.0
Inverex Backup 6kW,2024/11/02 13:25,UTC+05:00,1865.0,991.0,0.0,0.0,,-834.0,-834.0,,100.0
Inverex Backup 6kW,2024/11/02 13:30,UTC+05:00,4051.0,1047.0,-1997.0,,-1997.0,-937.0,-937.0,,100.0
Inverex Backup 6kW,2024/11/02 13:35,UTC+05:00,4088.0,1258.0,-1794.0,,-1794.0,-948.0,-948.0,,100.0
Inverex Backup 6kW,2024/11/02 13:40,UTC+05:00,4014.0,1255.0,-1709.0,,-1709.0,-954.0,-954.0,,100.0
Inverex Backup 6kW,2024/11/02 13:45,UTC+05:00,3966.0,1096.0,-1827.0,,-1827.0,-957.0,-957.0,,100.0
Inverex Backup 6kW,2024/11/02 13:50,UTC+05:00,3886.0,1060.0,-1773.0,,-1773.0,-960.0,-960.0,,100.0
Inverex Backup 6kW,2024/11/02 14:00,UTC+05:00,3776.0,1057.0,-1654.0,,-1654.0,-968.0,-968.0,,100.0
Inverex Backup 6kW,2024/11/02 14:05,UTC+05:00,3779.0,1059.0,-1656.0,,-1656.0,-970.0,-970.0,,100.0
Inverex Backup 6kW,2024/11/02 14:10,UTC+05:00,3576.0,1051.0,-1467.0,,-1467.0,-970.0,-970.0,,100.0
Inverex Backup 6kW,2024/11/02 14:15,UTC+05:00,3638.0,1022.0,-1551.0,,-1551.0,-978.0,-978.0,,100.0
Inverex Backup 6kW,2024/11/02 14:20,UTC+05:00,3561.0,1230.0,-1266.0,,-1266.0,-979.0,-979.0,,100.0
Inverex Backup 6kW,2024/11/02 14:25,UTC+05:00,3489.0,1735.0,-685.0,,-685.0,-987.0,-987.0,,100.0
Inverex Backup 6kW,2024/11/02 14:30,UTC+05:00,3383.0,1192.0,-1123.0,,-1123.0,-996.0,-996.0,,100.0
Inverex Backup 6kW,2024/11/02 14:35,UTC+05:00,3247.0,1225.0,-962.0,,-962.0,-997.0,-997.0,,100.0
Inverex Backup 6kW,2024/11/02 14:45,UTC+05:00,3135.0,995.0,-1075.0,,-1075.0,-1003.0,-1003.0,,100.0
Inverex Backup 6kW,2024/11/02 14:50,UTC+05:00,3082.0,817.0,-1199.0,,-1199.0,-1003.0,-1003.0,,100.0
Inverex Backup 6kW,2024/11/02 14:55,UTC+05:00,2940.0,997.0,-880.0,,-880.0,-1008.0,-1008.0,,100.0
Inverex Backup 6kW,2024/11/02 15:00,UTC+05:00,2803.0,981.0,-749.0,,-749.0,-1020.0,-1020.0,,100.0
Inverex Backup 6kW,2024/11/02 15:05,UTC+05:00,2819.0,980.0,-764.0,,-764.0,-1023.0,-1023.0,,100.0
Inverex Backup 6kW,2024/11/02 15:10,UTC+05:00,2728.0,971.0,-694.0,,-694.0,-1021.0,-1021.0,,100.0
Inverex Backup 6kW,2024/11/02 15:15,UTC+05:00,2608.0,976.0,-556.0,,-556.0,-1031.0,-1031.0,,100.0
Inverex Backup 6kW,2024/11/02 15:20,UTC+05:00,2440.0,938.0,-420.0,,-420.0,-1033.0,-1033.0,,100.0
Inverex Backup 6kW,2024/11/02 15:30,UTC+05:00,2329.0,1175.0,-72.0,,-72.0,-1037.0,-1037.0,,100.0
Inverex Backup 6kW,2024/11/02 15:35,UTC+05:00,2176.0,1286.0,198.0,198.0,,-1047.0,-1047.0,,100.0
Inverex Backup 6kW,2024/11/02 15:40,UTC+05:00,2032.0,1286.0,351.0,351.0,,-1046.0,-1046.0,,100.0
Inverex Backup 6kW,2024/11/02 15:45,UTC+05:00,1932.0,1283.0,451.0,451.0,,-1059.0,-1059.0,,100.0
